;Left Ear;Left Elbow;Left Eye;Left Foot;Left Hand;Left Hip;Left Knee;Left Shoulder;Neck;Nose;Right Ear;Right Elbow;Right Eye;Right Foot;Right Hand;Right Hip;Right Knee;Right Shoulder;source;Forward_leaning;speed (km/h)
0;0.045673064;0.05125409;0.047478854;0.058581;0.089916878;0.05319725;0.06073572;0.041509282;0.041928519;0.048009572;0.030796936;0.054794538;0.050967229;0.064222288;0.090145373;0.053422616;0.059800066;0.043506747;20180404_182019;72.79768929;19.62141069
1;0.042413719;0.04831159;0.037900003;0.061984917;0.063025627;0.039417937;0.066117126;0.051565582;0.050757032;0.04719496;0.040391772;0.057654433;0.046419072;0.067735655;0.096607272;0.040361531;0.064979555;0.048975877;20180404_182019;79.39595206;20.23930448
2;0.065222109;0.057219283;0.074283439;0.050481589;0.091929492;0.048590015;0.047967954;0.04768001;0.051337612;0.066861891;0.035578229;0.053788159;0.074402679;0.05628961;0.084482288;0.049884253;0.047578421;0.049439778;20180404_182019;79.23348097;17.7101303
3;0.03811905;0.062001631;0.054378437;0.06380332;0.077160663;0.03887315;0.052516927;0.047832753;0.047737013;0.05748099;0.05254823;0.050101995;0.056458373;0.072888046;0.091108265;0.038627665;0.052786985;0.046676507;20180404_182019;86.09313392;18.72936387
4;0.04926707;0.052231533;0.051954451;0.048854174;0.090580764;0.056537304;0.056944473;0.033866502;0.034614209;0.054934418;0.032615862;0.057874654;0.035121703;0.045642422;0.080438781;0.052916183;0.05461366;0.041132503;20180404_182232;71.11215334;20.18094828
5;0.047857073;0.046576996;0.033453081;0.061882728;0.077106065;0.034451434;0.065119302;0.050953056;0.049049268;0.029267989;0.029682722;0.055668653;0.031766803;0.052054909;0.082466742;0.04098739;0.058911232;0.046791009;20180404_182232;77.79615136;19.40124041
6;0.061616933;0.052616616;0.065680581;0.046825871;0.06612155;0.050261194;0.054376013;0.049181172;0.054590476;0.063156262;0.032382527;0.064437324;0.053155319;0.04335345;0.088395413;0.053187305;0.047513358;0.052116554;20180404_182232;76.82014157;17.5876319
7;0.040979098;0.057761214;0.041513023;0.062664956;0.072350178;0.041546586;0.057099186;0.045656636;0.045758907;0.048259613;0.04201254;0.05249622;0.044533857;0.059825055;0.094317282;0.043535467;0.049352501;0.044539431;20180404_182232;84.17399555;18.51001368
8;0.04370018;0.059490768;0.043663378;0.062200717;0.107221618;0.060650932;0.065763431;0.039261256;0.040127423;0.048177723;0.061899209;0.065909708;0.042461887;0.063738104;0.07706381;0.06121844;0.065376081;0.043715527;20180404_182959;81.39210626;19.65939664
9;0.060848152;0.062062699;0.070834536;0.046028121;0.090253677;0.059940724;0.052279936;0.040199821;0.040224108;0.080751834;0.072361034;0.054553375;0.082721542;0.054651115;0.113820636;0.058851628;0.055098286;0.039839462;20180404_182959;75.37693631;21.19383753
10;0.075259598;0.077152724;0.092908434;0.049541256;0.091724722;0.059919063;0.062138491;0.072224321;0.07482132;0.099460294;0.106234544;0.081988012;0.079256721;0.053385118;0.092899586;0.060549163;0.058569569;0.071792423;20180404_182959;77.02303383;19.94937198
11;0.072528168;0.060145756;0.097832462;0.053557692;0.056468354;0.047530187;0.054350543;0.057515164;0.052437652;0.091301295;0.085315869;0.074255987;0.079396249;0.060408104;0.109499446;0.047163595;0.054558595;0.057208059;20180404_182959;70.31348827;19.78969498
12;0.052574538;0.051995579;0.059334803;0.076442759;0.078791414;0.057454118;0.069139008;0.045690845;0.047624568;0.060303438;0.059621777;0.059893253;0.057985594;0.080809553;0.077414697;0.059380561;0.069504645;0.044639393;20180404_183056;69.96412802;19.42221469
13;0.070368708;0.057580197;0.078725883;0.087534091;0.056978375;0.044991399;0.053291959;0.046576237;0.051587801;0.07901717;0.068711008;0.060079643;0.059264384;0.078581889;0.084498641;0.049351746;0.054162982;0.047516326;20180404_183056;71.36775916;18.74412337
14;0.04608798;0.054420149;0.052565984;0.083039829;0.093093315;0.058719605;0.071928843;0.045367656;0.047149526;0.055421127;0.049512387;0.069210259;0.053576329;0.082380373;0.09475904;0.064030415;0.068120599;0.049678838;20180404_183056;68.45901822;18.79563469
15;0.062821443;0.044166288;0.066198441;0.075399711;0.068214421;0.047378208;0.056202589;0.045012052;0.04660016;0.080293406;0.066425306;0.055534357;0.062605004;0.064725424;0.085061505;0.052981727;0.058214836;0.048910739;20180404_183056;75.10602846;18.16731247
16;0.048219901;0.048132591;0.049633437;0.068919778;0.071240496;0.054777396;0.046529621;0.052062063;0.051735463;0.050886004;0.049530002;0.052149936;0.055416495;0.065941175;0.064287093;0.055521387;0.050960651;0.053454933;20180404_183138;75.43226889;19.38651196
17;0.038861066;0.052038808;0.042645181;0.068461638;0.071389918;0.050064074;0.056169348;0.043445256;0.047085401;0.043911911;0.041829566;0.058202184;0.043829801;0.06970034;0.090519764;0.055241873;0.056235962;0.050371289;20180404_183138;82.12093509;19.6170471
18;0.049226618;0.045936546;0.05189253;0.065126741;0.065398838;0.043686698;0.0451742;0.042936233;0.042212844;0.05738057;0.057149857;0.048728782;0.0574455;0.063705103;0.070957087;0.046140158;0.042462497;0.042161192;20180404_183138;81.08877567;19.8183861
19;0.046132976;0.052019311;0.054744169;0.078141139;0.079279192;0.052672709;0.054807519;0.051494724;0.049838545;0.045477952;0.048762121;0.059611972;0.050097371;0.068818863;0.096203674;0.053114357;0.057343424;0.050720522;20180404_183138;74.64406972;18.35711157
20;0.052095473;0.058394475;0.062687863;0.048242588;0.08562644;0.053157269;0.055401976;0.053069457;0.053365497;0.073659935;0.066595948;0.065868746;0.060375983;0.052169811;0.076019154;0.058145653;0.053465476;0.048570902;20180404_183222;70.40077399;19.92657191
21;0.063594747;0.051903396;0.059932128;0.044415;0.07898206;0.053320541;0.043386809;0.042707777;0.043422321;0.058255643;0.054511112;0.052360134;0.05830101;0.056181786;0.09741987;0.054030384;0.053488592;0.045141271;20180404_183222;71.72010692;20.57407112
22;0.048703318;0.053365125;0.051809814;0.047238325;0.075991445;0.043454649;0.050128129;0.045778005;0.046255273;0.053662677;0.04856692;0.052568452;0.060250156;0.048134497;0.056180366;0.043938251;0.05094675;0.043883831;20180404_183222;72.25998478;19.74741637
23;0.040285069;0.054116051;0.067623271;0.047615602;0.088434617;0.043750956;0.048361247;0.048941597;0.048310151;0.064427412;0.06347059;0.055495676;0.066814054;0.059971652;0.095610604;0.043289611;0.049193881;0.049801941;20180404_183222;74.67354121;19.91515218
24;0.0620143;0.062853564;0.070621399;0.085747602;0.08951929;0.056809483;0.068593543;0.057029976;0.058417119;0.076774417;0.090140567;0.080017368;0.065769875;0.093531275;0.088050097;0.05987232;0.064682881;0.061943652;20180404_183311;69.47843124;19.00559427
25;0.066992599;0.051224681;0.067004867;0.083350502;0.070784668;0.043833521;0.065105077;0.04812445;0.056045841;0.065724673;0.058788569;0.060428022;0.047896746;0.079886707;0.089105243;0.049728186;0.063650299;0.055960002;20180404_183311;74.96352326;19.71889367
26;0.04174888;0.049092258;0.042848114;0.073585146;0.084127551;0.05117733;0.064689301;0.042900327;0.041803761;0.042835101;0.041287727;0.053365939;0.048950336;0.085255343;0.078582271;0.054218608;0.067858009;0.043188388;20180404_183311;73.62419109;18.11768173
27;0.065911808;0.06517935;0.073472034;0.077334784;0.063791687;0.053574093;0.068230282;0.049920561;0.052654424;0.076495129;0.07549303;0.07445752;0.063469823;0.083587072;0.097249262;0.056923036;0.067316271;0.052366109;20180404_183311;69.61258602;16.76567456
28;0.036584213;0.04300361;0.041245512;0.063427724;0.062509188;0.057451274;0.064628223;0.033450578;0.035546088;0.041323759;0.048569291;0.048592374;0.044390793;0.075522544;0.058746473;0.060556119;0.065273878;0.033759641;20180404_183357;71.83791233;20.55949328
29;0.043171207;0.049738614;0.047367866;0.065437205;0.061775817;0.04503917;0.0529716;0.045740919;0.048939835;0.04737689;0.048622428;0.061800397;0.054005148;0.063369097;0.074673406;0.048162378;0.055627348;0.050096037;20180404_183357;75.14180195;19.55524539
30;0.048918081;0.046996869;0.05057582;0.056970777;0.069378359;0.054259602;0.05455005;0.039292483;0.03914746;0.054239244;0.054561421;0.054922972;0.054327681;0.068608759;0.063585406;0.057266958;0.055839323;0.037548518;20180404_183357;73.44425705;19.15270072
31;0.044338993;0.045242381;0.047155157;0.054792178;0.063475154;0.047100796;0.054265349;0.041999334;0.041946793;0.048179055;0.053308737;0.048167635;0.051874327;0.059320695;0.076152365;0.049001192;0.05199465;0.047875431;20180404_183357;83.52072324;18.74290334
32;0.046328369;0.045919312;0.055347584;0.069281299;0.073545162;0.044245144;0.062649975;0.045110796;0.046899401;0.047204642;0.054148928;0.053201532;0.049610113;0.070586384;0.062038145;0.047514443;0.05193059;0.049427927;20180404_183648;66.07995801;20.43304478
33;0.041091382;0.044143721;0.05318278;0.072318777;0.101664796;0.036785749;0.064012324;0.056745007;0.052991415;0.036989632;0.041536034;0.044368637;0.038399778;0.092828582;0.078203636;0.036266374;0.060544467;0.04971101;20180404_183648;64.69326196;21.81948097
34;0.048755872;0.047890607;0.053062191;0.066243153;0.062809336;0.040828887;0.053327405;0.040681664;0.040751596;0.053158543;0.072665766;0.046460797;0.046787624;0.070331836;0.049633817;0.046139099;0.054367816;0.03780127;20180404_183648;61.14129991;18.57333052
35;0.042538593;0.039317958;0.058024345;0.070324723;0.074201827;0.035981345;0.063519288;0.039290089;0.043782335;0.04856416;0.055736498;0.043718913;0.054799781;0.087867478;0.074468497;0.038449702;0.061119401;0.047669535;20180404_183648;70.3055174;19.96488614
36;0.015061358;0.001744317;0.014115363;0.000346316;0.015997836;0.014210723;0.015587655;0.014869362;0.001007441;0.029485304;0.00085424;0.001444752;0.001670167;0.061395271;0.002478301;0.001605276;0.014837802;0.001623264;20180404_183648;70.40790577;21.52477811
37;0.051305314;0.058288481;0.057759969;0.092061324;0.089997785;0.030266215;0.064052304;0.050314239;0.051517327;0.057310729;0.053422294;0.060246623;0.057236087;0.048462027;0.075478919;0.040802207;0.054940945;0.052451265;20180404_183735;69.86660198;24.02174801
38;0.049104457;0.037536843;0.062818366;0.058071847;0.0942085;0.022575639;0.053183903;0.028360714;0.024003891;0.045408159;0.047786888;0.043798008;0.054854337;0.076718602;0.080504514;0.027054676;0.053172803;0.028182161;20180404_183735;67.73286191;22.09913886
39;0.052194408;0.065041217;0.053040255;0.081305854;0.113003218;0.036917172;0.065782362;0.054389534;0.055324172;0.058657759;0.063150626;0.062593418;0.051358459;0.056580269;0.077112779;0.037968669;0.054143545;0.058753859;20180404_183735;64.92033215;21.20631083
40;0.052018623;0.051771749;0.0672207;0.063661404;0.098045169;0.03053124;0.051709605;0.04176272;0.039575504;0.055036247;0.059351053;0.037249233;0.066959326;0.076601181;0.08230223;0.028677291;0.050132932;0.041810729;20180404_183735;69.76626316;21.81219048
41;0.046448937;0.027967089;0.046941415;0.068335257;0.060315243;0.054102923;0.065863366;0.019458675;0.018142866;0.051853974;0.050423947;0.039347496;0.050781968;0.0615315;0.066712194;0.053057426;0.057975145;0.017167216;20180404_183820;81.12705294;20.49379703
42;0.059892025;0.037393486;0.050082279;0.0743171;0.068885174;0.046498251;0.060384471;0.026363181;0.027438438;0.041228961;0.035187139;0.036337211;0.036227816;0.067590983;0.061984146;0.042402188;0.054108459;0.027966397;20180404_183820;78.30465075;18.6675817
43;0.052409562;0.039993713;0.056637913;0.062070652;0.068892606;0.046078451;0.055400321;0.029701791;0.030087698;0.057213294;0.047892169;0.037464224;0.058730132;0.066512871;0.064161929;0.044989654;0.049718554;0.027616634;20180404_183820;76.91067626;18.58491536
44;0.055435235;0.041562251;0.060172847;0.079709923;0.070182075;0.039191273;0.049613716;0.034877753;0.034952127;0.047297557;0.045068755;0.03706676;0.043087332;0.078030391;0.068101416;0.039236009;0.046617315;0.034083452;20180404_183820;80.33881613;18.11822706
45;0.030377259;0.045422222;0.03420237;0.074104709;0.06814825;0.050430147;0.065928524;0.037740699;0.037367944;0.040761399;0.048364597;0.054918698;0.034263954;0.077792744;0.070284616;0.054697243;0.059653513;0.041993951;20180404_183900;68.86933528;21.05985248
46;0.046168294;0.067944748;0.049492612;0.060415404;0.116492124;0.046408356;0.065735737;0.061671574;0.061588584;0.045636142;0.052088826;0.057842188;0.050169402;0.099326072;0.08466031;0.046151035;0.069305447;0.060983242;20180404_183900;62.28287322;20.99946711
47;0.033936151;0.051500045;0.055583719;0.065155177;0.075335341;0.051294438;0.063139995;0.046190005;0.052358278;0.052908384;0.068689111;0.060292461;0.054502897;0.065945542;0.07528168;0.057886118;0.05668837;0.05767757;20180404_183900;62.96762346;19.46293234
48;0.040558765;0.056926222;0.04316881;0.070218727;0.096474005;0.047365071;0.063276848;0.053080011;0.053844297;0.046760084;0.051349343;0.055496566;0.049609855;0.10049904;0.093276316;0.049017697;0.052201465;0.05161455;20180404_183900;78.12975032;20.61965377
49;0.043662384;0.061042949;0.04879579;0.075053592;0.118929568;0.03651339;0.05365903;0.033056362;0.035110559;0.054327041;0.056834982;0.056041355;0.05293368;0.057879727;0.074186757;0.037429307;0.044221203;0.040958045;20180404_183945;62.80584822;22.59843773
50;0.059345253;0.060372682;0.106955958;0.062011714;0.137148645;0.04626699;0.058432057;0.059129773;0.064783535;0.079575394;0.090052167;0.06231129;0.095469717;0.073229996;0.096713177;0.04491252;0.051452841;0.068387104;20180404_183945;70.83790518;21.37924672
51;0.054834153;0.053534877;0.064126079;0.093009613;0.107571823;0.037852314;0.059701283;0.039341519;0.043667309;0.063267728;0.094039818;0.058920547;0.071555504;0.056527152;0.059056245;0.037417838;0.047702879;0.053408853;20180404_183945;55.75302176;20.33758243
52;0.04457137;0.033151464;0.03776531;0.068956908;0.066530651;0.044239548;0.058081851;0.022779108;0.023980501;0.041748864;0.049902189;0.035599341;0.037719463;0.068528609;0.055438385;0.047549128;0.056058524;0.022305386;20180404_184028;79.69548021;20.6644999
53;0.057665674;0.042768199;0.061820877;0.070743109;0.077181348;0.049728945;0.052680033;0.039430325;0.039689366;0.050221945;0.04780634;0.039943585;0.043408417;0.06025202;0.080502614;0.048364567;0.050977509;0.041640005;20180404_184028;83.49431909;18.32439
54;0.03887365;0.033629548;0.042330562;0.065998056;0.072278208;0.043574159;0.052161581;0.030842123;0.034101375;0.042667146;0.039778673;0.037146046;0.044776336;0.076154237;0.06571141;0.043726447;0.053338956;0.033985875;20180404_184028;76.2167084;18.6129919
55;0.055408123;0.038087442;0.045533626;0.054903029;0.074252619;0.039776602;0.040505066;0.03745056;0.039111804;0.045003115;0.043874277;0.035236648;0.04555471;0.05193389;0.068448685;0.039509376;0.040838109;0.038601768;20180404_184028;84.51176586;17.56759831
56;0.045746302;0.040298934;0.046826898;0.075891594;0.08042029;0.055855469;0.066037618;0.020462936;0.021835441;0.047275001;0.049107115;0.044992754;0.045785953;0.072015468;0.080288712;0.054891366;0.053406734;0.025568305;20180404_184241;77.5956662;20.58043887
57;0.03808063;0.054549694;0.021958922;0.054896595;0.094714524;0.049226531;0.067352045;0.033273557;0.034941421;0.028471144;0.030510845;0.054940068;0.025257619;0.070729097;0.080206485;0.053452924;0.056492108;0.032069614;20180404_184241;82.92350823;20.66148209
58;0.044588715;0.040148824;0.040680784;0.07021043;0.077285042;0.050074434;0.058479446;0.027220346;0.024264256;0.047020754;0.045114811;0.050967298;0.044285068;0.059392818;0.076975113;0.04909588;0.046809106;0.028092848;20180404_184241;77.49937052;19.84489543
59;0.044570423;0.048994283;0.034692411;0.062148649;0.077513858;0.050583411;0.059115398;0.032393672;0.035179663;0.033019149;0.034758942;0.042311794;0.035104615;0.078582775;0.073261926;0.048429109;0.055059081;0.034932634;20180404_184241;79.85811452;20.55959834
60;0.053285665;0.052392059;0.053414901;0.068905776;0.077542474;0.060501388;0.078619226;0.04486065;0.045848597;0.047075279;0.046549362;0.070990644;0.049818319;0.064491372;0.075430289;0.071637331;0.074224156;0.047069065;20180404_184328;72.99566873;20.04249108
61;0.056009737;0.060479942;0.052388475;0.063537401;0.058610095;0.058634247;0.062184634;0.049758673;0.048621977;0.060232153;0.060230624;0.052517132;0.050857654;0.059051189;0.074509246;0.061192835;0.057725635;0.049360655;20180404_184328;83.9765646;19.6797565
62;0.042055574;0.047774618;0.038495809;0.069278008;0.072142454;0.056939188;0.06559624;0.042116854;0.041563261;0.038918803;0.052238262;0.048942759;0.041956611;0.067766393;0.084592478;0.056975177;0.061885185;0.042489313;20180404_184328;82.66109161;18.56376401
63;0.059413737;0.054124044;0.035108613;0.070183633;0.068194556;0.057443395;0.068064387;0.051234797;0.051475704;0.054846586;0.057241681;0.059174672;0.055829094;0.065655626;0.074295713;0.061045468;0.064457904;0.052207564;20180404_184328;82.35819902;19.14197144
64;0.025264889;0.036316692;0.022172511;0.054774772;0.0626201;0.041608399;0.05094902;0.020704698;0.020835038;0.034772848;0.036196159;0.035397681;0.025030188;0.04594567;0.07150159;0.041664765;0.039225492;0.021003895;20180404_184411;76.14572148;20.09539828
65;0.026412346;0.041664455;0.026256566;0.042281169;0.064797135;0.032660711;0.053214572;0.031690555;0.031550458;0.027731799;0.027887004;0.037792307;0.030075666;0.04657836;0.067501005;0.041325541;0.053268106;0.036273701;20180404_184411;78.07044532;19.51794992
66;0.029009341;0.044235352;0.030039287;0.042187666;0.066766554;0.050477936;0.058613113;0.029108016;0.028445349;0.040952368;0.026127838;0.050333663;0.035199044;0.048299703;0.06774152;0.050604822;0.050783046;0.02585702;20180404_184411;74.91326723;18.1546913
67;0.036551557;0.041880058;0.039318476;0.04612019;0.064590437;0.040543768;0.050268001;0.03447218;0.031136284;0.040444784;0.041486283;0.03757296;0.043479157;0.051358828;0.066112103;0.040264153;0.045915068;0.032714596;20180404_184411;78.76594587;19.24576858
68;0.044899506;0.044268366;0.044814086;0.08188874;0.080087733;0.053145954;0.078661499;0.033362317;0.03640702;0.043703884;0.043067307;0.048586215;0.044095454;0.070473833;0.081357913;0.055804484;0.064540051;0.043672304;20180404_184450;72.04989744;20.16696778
69;0.036138768;0.061538791;0.048277808;0.070750877;0.095247074;0.054205245;0.070055069;0.037808289;0.035724322;0.053755606;0.043115348;0.054554489;0.046686839;0.090230816;0.075167214;0.048563693;0.063585151;0.03404723;20180404_184450;66.68517661;20.47697324
